image_name,class,confidence
tile_10_64.jpeg,0,0.3520834445953369
tile_10_9.jpeg,0,0.4052404463291168
tile_110_31.jpeg,0,0.854656457901001
tile_110_40.jpeg,0,0.31027501821517944
tile_110_48.jpeg,0,0.4304249584674835
tile_110_48.jpeg,0,0.4119034707546234
tile_110_90.jpeg,0,0.7548770904541016
tile_110_93.jpeg,0,0.6606566905975342
tile_111_41.jpeg,0,0.2992241680622101
tile_111_43.jpeg,0,0.8202577829360962
tile_111_48.jpeg,0,0.784519612789154
tile_111_53.jpeg,0,0.6965725421905518
tile_111_54.jpeg,0,0.4226377010345459
tile_111_65.jpeg,0,0.5861047506332397
tile_111_67.jpeg,0,0.6605147123336792
tile_111_85.jpeg,0,0.30665016174316406
tile_111_92.jpeg,0,0.3801720142364502
tile_111_93.jpeg,0,0.5759095549583435
tile_112_14.jpeg,0,0.7067409157752991
tile_112_53.jpeg,0,0.7611108422279358
tile_112_54.jpeg,0,0.4690522253513336
tile_112_81.jpeg,0,0.6935582160949707
tile_112_84.jpeg,0,0.6291756629943848
tile_113_43.jpeg,0,0.8002955317497253
tile_113_44.jpeg,0,0.7951510548591614
tile_113_44.jpeg,0,0.5428032875061035
tile_113_69.jpeg,0,0.6330164670944214
tile_113_75.jpeg,0,0.3378123342990875
tile_113_81.jpeg,0,0.6427378058433533
tile_113_84.jpeg,0,0.8360702395439148
tile_113_86.jpeg,0,0.4147118926048279
tile_113_90.jpeg,0,0.7833212614059448
tile_113_93.jpeg,0,0.29734307527542114
tile_114_26.jpeg,0,0.7020385265350342
tile_114_30.jpeg,0,0.28364795446395874
tile_114_39.jpeg,0,0.4318946599960327
tile_114_39.jpeg,0,0.3601314127445221
tile_114_41.jpeg,0,0.3364618718624115
tile_114_44.jpeg,0,0.5378345251083374
tile_114_49.jpeg,0,0.5420059561729431
tile_114_68.jpeg,0,0.6124542355537415
tile_114_69.jpeg,0,0.437826544046402
tile_114_85.jpeg,0,0.7313627004623413
tile_114_86.jpeg,0,0.5086955428123474
tile_114_87.jpeg,0,0.776529848575592
tile_114_88.jpeg,0,0.3079051673412323
tile_114_93.jpeg,0,0.31924355030059814
tile_114_93.jpeg,0,0.3083493709564209
tile_114_94.jpeg,0,0.7513300776481628
tile_115_33.jpeg,0,0.7604442238807678
tile_115_40.jpeg,0,0.7871622443199158
tile_115_42.jpeg,0,0.8360217809677124
tile_115_48.jpeg,0,0.8432661890983582
tile_115_49.jpeg,0,0.7440035939216614
tile_115_8.jpeg,0,0.7224438190460205
tile_115_85.jpeg,0,0.5092566013336182
tile_115_88.jpeg,0,0.3043960928916931
tile_115_93.jpeg,0,0.5146774649620056
tile_116_14.jpeg,0,0.6404270529747009
tile_116_16.jpeg,0,0.6608816385269165
tile_116_17.jpeg,0,0.31833916902542114
tile_116_35.jpeg,0,0.5524908900260925
tile_116_41.jpeg,0,0.7073549628257751
tile_116_43.jpeg,0,0.58474200963974
tile_116_43.jpeg,0,0.3896752595901489
tile_116_8.jpeg,0,0.7696802616119385
tile_116_94.jpeg,0,0.7910128831863403
tile_117_10.jpeg,0,0.7087967395782471
tile_117_14.jpeg,0,0.6198233962059021
tile_117_35.jpeg,0,0.6908426284790039
tile_117_4.jpeg,0,0.4989268481731415
tile_117_43.jpeg,0,0.770643949508667
tile_117_44.jpeg,0,0.5772229433059692
tile_117_49.jpeg,0,0.7609570622444153
tile_117_5.jpeg,0,0.45983368158340454
tile_117_65.jpeg,0,0.7720804214477539
tile_117_72.jpeg,0,0.5867533087730408
tile_117_73.jpeg,0,0.7593640685081482
tile_117_81.jpeg,0,0.33323410153388977
tile_117_90.jpeg,0,0.41015905141830444
tile_117_94.jpeg,0,0.7603467702865601
tile_118_17.jpeg,0,0.6960830092430115
tile_118_26.jpeg,0,0.7302135229110718
tile_118_3.jpeg,0,0.27673763036727905
tile_118_34.jpeg,0,0.7781746983528137
tile_118_38.jpeg,0,0.6318333745002747
tile_118_4.jpeg,0,0.7804344296455383
tile_118_53.jpeg,0,0.3621651232242584
tile_118_82.jpeg,0,0.48075971007347107
tile_119_13.jpeg,0,0.5066788792610168
tile_119_16.jpeg,0,0.585521399974823
tile_119_25.jpeg,0,0.40113818645477295
tile_119_26.jpeg,0,0.815498948097229
tile_119_44.jpeg,0,0.7181903719902039
tile_119_46.jpeg,0,0.8049480319023132
tile_119_56.jpeg,0,0.2826412320137024
tile_119_79.jpeg,0,0.7912383675575256
tile_119_80.jpeg,0,0.314352810382843
tile_119_82.jpeg,0,0.31967034935951233
tile_119_83.jpeg,0,0.6342403888702393
tile_11_25.jpeg,0,0.7711308598518372
tile_11_43.jpeg,0,0.4164387881755829
tile_11_53.jpeg,0,0.35216403007507324
tile_11_90.jpeg,0,0.3419865667819977
tile_11_92.jpeg,0,0.5691131353378296
tile_120_0.jpeg,0,0.7738303542137146
tile_120_27.jpeg,0,0.7395150065422058
tile_120_35.jpeg,0,0.7123237252235413
tile_120_36.jpeg,0,0.7427797317504883
tile_120_37.jpeg,0,0.7630804777145386
tile_120_41.jpeg,0,0.6009628772735596
tile_120_46.jpeg,0,0.4235994517803192
tile_120_47.jpeg,0,0.7921895980834961
tile_120_47.jpeg,0,0.7765693068504333
tile_120_47.jpeg,0,0.5098053812980652
tile_120_56.jpeg,0,0.6794722676277161
tile_120_79.jpeg,0,0.41800498962402344
tile_120_83.jpeg,0,0.4944332540035248
tile_120_89.jpeg,0,0.7501692175865173
tile_121_19.jpeg,0,0.7373450994491577
tile_121_21.jpeg,0,0.6394197940826416
tile_121_25.jpeg,0,0.8054735064506531
tile_121_34.jpeg,0,0.7399877309799194
tile_121_34.jpeg,0,0.32919058203697205
tile_121_46.jpeg,0,0.38435959815979004
tile_121_47.jpeg,0,0.6972273588180542
tile_121_5.jpeg,0,0.8263204097747803
tile_121_68.jpeg,0,0.643368124961853
tile_121_69.jpeg,0,0.4906977713108063
tile_121_90.jpeg,0,0.8351630568504333
tile_121_94.jpeg,0,0.5469988584518433
tile_121_95.jpeg,0,0.7022486329078674
tile_122_18.jpeg,0,0.8195890784263611
tile_122_18.jpeg,0,0.7841825485229492
tile_122_33.jpeg,0,0.6313084363937378
tile_122_33.jpeg,0,0.29793885350227356
tile_122_34.jpeg,0,0.8360065817832947
tile_122_34.jpeg,0,0.776450514793396
tile_122_34.jpeg,0,0.5068814754486084
tile_122_34.jpeg,0,0.3783648610115051
tile_122_34.jpeg,0,0.2977272570133209
tile_122_35.jpeg,0,0.5085864067077637
tile_122_35.jpeg,0,0.33470386266708374
tile_122_45.jpeg,0,0.7219627499580383
tile_122_46.jpeg,0,0.4089639484882355
tile_122_48.jpeg,0,0.3776417672634125
tile_122_65.jpeg,0,0.7910305857658386
tile_122_88.jpeg,0,0.7301168441772461
tile_122_88.jpeg,0,0.49577951431274414
tile_122_9.jpeg,0,0.6466067433357239
tile_122_91.jpeg,0,0.8319824934005737
tile_123_14.jpeg,0,0.6970142722129822
tile_123_15.jpeg,0,0.8360849022865295
tile_123_34.jpeg,0,0.8308577537536621
tile_123_34.jpeg,0,0.4898815453052521
tile_123_34.jpeg,0,0.418893426656723
tile_123_35.jpeg,0,0.7602080702781677
tile_123_36.jpeg,0,0.3195497393608093
tile_123_61.jpeg,0,0.3295372426509857
tile_123_62.jpeg,0,0.7559636235237122
tile_124_32.jpeg,0,0.8075082302093506
tile_124_33.jpeg,0,0.7819727063179016
tile_124_33.jpeg,0,0.5919211506843567
tile_124_34.jpeg,0,0.6470392346382141
tile_124_45.jpeg,0,0.7956231236457825
tile_124_45.jpeg,0,0.661727249622345
tile_124_50.jpeg,0,0.2892783582210541
tile_124_53.jpeg,0,0.32012057304382324
tile_124_62.jpeg,0,0.4021913409233093
tile_124_85.jpeg,0,0.2872658967971802
tile_124_86.jpeg,0,0.5645952820777893
tile_124_95.jpeg,0,0.3882654309272766
tile_125_10.jpeg,0,0.6217729449272156
tile_125_11.jpeg,0,0.35735395550727844
tile_125_29.jpeg,0,0.8025479912757874
tile_125_33.jpeg,0,0.5494295358657837
tile_125_35.jpeg,0,0.8277038335800171
tile_125_45.jpeg,0,0.6940513253211975
tile_125_47.jpeg,0,0.6521738171577454
tile_125_47.jpeg,0,0.639765739440918
tile_125_62.jpeg,0,0.7926734089851379
tile_125_64.jpeg,0,0.7605167627334595
tile_125_64.jpeg,0,0.6118289232254028
tile_125_70.jpeg,0,0.7260243892669678
tile_125_71.jpeg,0,0.6163296103477478
tile_125_9.jpeg,0,0.6680423617362976
tile_126_18.jpeg,0,0.49321410059928894
tile_126_24.jpeg,0,0.7655135989189148
tile_126_25.jpeg,0,0.3193719983100891
tile_126_3.jpeg,0,0.8112112283706665
tile_126_33.jpeg,0,0.6914313435554504
tile_126_34.jpeg,0,0.7433454990386963
tile_126_45.jpeg,0,0.49742141366004944
tile_126_46.jpeg,0,0.6215590834617615
tile_126_47.jpeg,0,0.4386110305786133
tile_126_60.jpeg,0,0.6080718636512756
tile_126_87.jpeg,0,0.7193923592567444
tile_126_93.jpeg,0,0.7649287581443787
tile_127_10.jpeg,0,0.8120099902153015
tile_127_19.jpeg,0,0.30053064227104187
tile_127_34.jpeg,0,0.361316978931427
tile_127_35.jpeg,0,0.6309552192687988
tile_127_46.jpeg,0,0.5583645105361938
tile_127_55.jpeg,0,0.6943756341934204
tile_127_7.jpeg,0,0.7398842573165894
tile_127_93.jpeg,0,0.6693587899208069
tile_127_93.jpeg,0,0.46332937479019165
tile_128_30.jpeg,0,0.7809625267982483
tile_128_34.jpeg,0,0.7297980785369873
tile_128_44.jpeg,0,0.4643821120262146
tile_128_44.jpeg,0,0.3345024883747101
tile_128_54.jpeg,0,0.41426247358322144
tile_128_55.jpeg,0,0.3985883593559265
tile_128_62.jpeg,0,0.563429594039917
tile_128_75.jpeg,0,0.550783634185791
tile_128_80.jpeg,0,0.8001644611358643
tile_128_94.jpeg,0,0.27616721391677856
tile_128_95.jpeg,0,0.5789892673492432
tile_129_11.jpeg,0,0.7775776386260986
tile_129_35.jpeg,0,0.843575656414032
tile_129_35.jpeg,0,0.322750985622406
tile_129_44.jpeg,0,0.5810160040855408
tile_129_46.jpeg,0,0.8146363496780396
tile_129_61.jpeg,0,0.5694552063941956
tile_129_86.jpeg,0,0.6373998522758484
tile_12_11.jpeg,0,0.5007501840591431
tile_12_12.jpeg,0,0.6288743615150452
tile_12_24.jpeg,0,0.6740824580192566
tile_12_25.jpeg,0,0.43701934814453125
tile_130_10.jpeg,0,0.6725738048553467
tile_130_26.jpeg,0,0.6693307757377625
tile_130_27.jpeg,0,0.6709250211715698
tile_130_3.jpeg,0,0.5782789587974548
tile_130_35.jpeg,0,0.7181019186973572
tile_130_46.jpeg,0,0.6054894924163818
tile_130_70.jpeg,0,0.7207441926002502
tile_131_10.jpeg,0,0.35939422249794006
tile_131_11.jpeg,0,0.6231021285057068
tile_131_33.jpeg,0,0.5068838596343994
tile_131_36.jpeg,0,0.45923998951911926
tile_131_45.jpeg,0,0.5260739922523499
tile_131_57.jpeg,0,0.34927281737327576
tile_131_61.jpeg,0,0.5934048295021057
tile_131_63.jpeg,0,0.8637007474899292
tile_132_35.jpeg,0,0.5887885689735413
tile_132_36.jpeg,0,0.7005979418754578
tile_132_36.jpeg,0,0.5996547937393188
tile_132_60.jpeg,0,0.7406123280525208
tile_132_7.jpeg,0,0.4846881926059723
tile_132_8.jpeg,0,0.7657846212387085
tile_132_86.jpeg,0,0.36883631348609924
tile_132_90.jpeg,0,0.7702816724777222
tile_133_35.jpeg,0,0.3914944529533386
tile_133_35.jpeg,0,0.28066885471343994
tile_133_4.jpeg,0,0.4168173670768738
tile_133_43.jpeg,0,0.425076425075531
tile_133_44.jpeg,0,0.7469257712364197
tile_133_45.jpeg,0,0.8065596222877502
tile_133_57.jpeg,0,0.8114778995513916
tile_133_60.jpeg,0,0.3064897060394287
tile_133_61.jpeg,0,0.739628791809082
tile_133_61.jpeg,0,0.6904293298721313
tile_133_76.jpeg,0,0.7977238297462463
tile_133_86.jpeg,0,0.6299827098846436
tile_133_87.jpeg,0,0.7312634587287903
tile_133_90.jpeg,0,0.5793540477752686
tile_134_0.jpeg,0,0.7226681709289551
tile_134_1.jpeg,0,0.5747976899147034
tile_134_21.jpeg,0,0.2918546199798584
tile_134_31.jpeg,0,0.4776214063167572
tile_134_32.jpeg,0,0.7113998532295227
tile_134_34.jpeg,0,0.7709258198738098
tile_134_34.jpeg,0,0.3883494436740875
tile_134_35.jpeg,0,0.8095024824142456
tile_134_46.jpeg,0,0.7838840484619141
tile_134_47.jpeg,0,0.8311541676521301
tile_134_49.jpeg,0,0.7879128456115723
tile_134_5.jpeg,0,0.5394697785377502
tile_134_53.jpeg,0,0.5219653248786926
tile_134_54.jpeg,0,0.817707896232605
tile_135_13.jpeg,0,0.6412191390991211
tile_135_14.jpeg,0,0.289556086063385
tile_135_17.jpeg,0,0.8063253164291382
tile_135_26.jpeg,0,0.8303542137145996
tile_135_34.jpeg,0,0.7630561590194702
tile_135_46.jpeg,0,0.4102698862552643
tile_135_5.jpeg,0,0.3356130123138428
tile_135_69.jpeg,0,0.626412034034729
tile_135_70.jpeg,0,0.7409347891807556
tile_135_86.jpeg,0,0.8191252946853638
tile_135_86.jpeg,0,0.8114299774169922
tile_136_30.jpeg,0,0.7962371110916138
tile_136_30.jpeg,0,0.747054398059845
tile_136_32.jpeg,0,0.642129123210907
tile_136_33.jpeg,0,0.8206931352615356
tile_136_4.jpeg,0,0.5223337411880493
tile_136_43.jpeg,0,0.7577070593833923
tile_136_61.jpeg,0,0.6283010244369507
tile_136_76.jpeg,0,0.7172190546989441
tile_136_78.jpeg,0,0.7311782836914062
tile_136_86.jpeg,0,0.4828343689441681
tile_137_18.jpeg,0,0.5793382525444031
tile_137_22.jpeg,0,0.8005547523498535
tile_137_30.jpeg,0,0.713342010974884
tile_137_33.jpeg,0,0.8583182692527771
tile_137_40.jpeg,0,0.5406203269958496
tile_137_40.jpeg,0,0.474205881357193
tile_137_41.jpeg,0,0.7818928956985474
tile_137_49.jpeg,0,0.7017275094985962
tile_137_50.jpeg,0,0.7424246668815613
tile_137_50.jpeg,0,0.5813607573509216
tile_137_55.jpeg,0,0.5673872828483582
tile_137_55.jpeg,0,0.5217382907867432
tile_137_56.jpeg,0,0.6888558268547058
tile_137_76.jpeg,0,0.4783523678779602
tile_137_93.jpeg,0,0.6603326201438904
tile_138_15.jpeg,0,0.7722813487052917
tile_138_24.jpeg,0,0.7002123594284058
tile_138_25.jpeg,0,0.27717047929763794
tile_138_41.jpeg,0,0.7494984269142151
tile_138_43.jpeg,0,0.8469025492668152
tile_138_46.jpeg,0,0.536076545715332
tile_138_49.jpeg,0,0.4986124634742737
tile_138_65.jpeg,0,0.7415981888771057
tile_138_7.jpeg,0,0.32515084743499756
tile_138_70.jpeg,0,0.5312817096710205
tile_138_83.jpeg,0,0.7762302160263062
tile_138_85.jpeg,0,0.7166638374328613
tile_138_86.jpeg,0,0.8143156170845032
tile_138_86.jpeg,0,0.35620319843292236
tile_138_89.jpeg,0,0.408247709274292
tile_138_90.jpeg,0,0.3282749652862549
tile_139_10.jpeg,0,0.7970809936523438
tile_139_12.jpeg,0,0.8383504152297974
tile_139_16.jpeg,0,0.7611571550369263
tile_139_18.jpeg,0,0.7029932737350464
tile_139_24.jpeg,0,0.4039052426815033
tile_139_25.jpeg,0,0.5388219356536865
tile_139_41.jpeg,0,0.6448631286621094
tile_139_42.jpeg,0,0.7577253580093384
tile_139_61.jpeg,0,0.719851016998291
tile_139_65.jpeg,0,0.749474287033081
tile_139_68.jpeg,0,0.5212661623954773
tile_139_69.jpeg,0,0.6906815767288208
tile_139_70.jpeg,0,0.7113539576530457
tile_139_73.jpeg,0,0.6425196528434753
tile_13_0.jpeg,0,0.47944048047065735
tile_13_10.jpeg,0,0.7272287011146545
tile_13_11.jpeg,0,0.7088718414306641
tile_13_12.jpeg,0,0.703755795955658
tile_13_15.jpeg,0,0.5710822939872742
tile_13_16.jpeg,0,0.4575482904911041
tile_13_41.jpeg,0,0.47555357217788696
tile_13_72.jpeg,0,0.5550068020820618
tile_13_75.jpeg,0,0.5923284888267517
tile_140_0.jpeg,0,0.7281619906425476
tile_140_18.jpeg,0,0.40672749280929565
tile_140_30.jpeg,0,0.49110662937164307
tile_140_50.jpeg,0,0.29513436555862427
tile_140_51.jpeg,0,0.3248687982559204
tile_140_54.jpeg,0,0.4643859267234802
tile_140_55.jpeg,0,0.6294150948524475
tile_140_63.jpeg,0,0.6717981696128845
tile_140_63.jpeg,0,0.435270220041275
tile_140_65.jpeg,0,0.7692313194274902
tile_140_66.jpeg,0,0.6176450252532959
tile_140_68.jpeg,0,0.6849644184112549
tile_140_78.jpeg,0,0.860531210899353
tile_140_93.jpeg,0,0.5603494644165039
tile_141_0.jpeg,0,0.4530695974826813
tile_141_30.jpeg,0,0.3758634030818939
tile_141_42.jpeg,0,0.7437171339988708
tile_141_42.jpeg,0,0.30096635222435
tile_141_43.jpeg,0,0.4005446434020996
tile_141_86.jpeg,0,0.7539123892784119
tile_141_87.jpeg,0,0.7714007496833801
tile_141_94.jpeg,0,0.6547525525093079
tile_142_10.jpeg,0,0.6913455724716187
tile_142_14.jpeg,0,0.39411407709121704
tile_142_17.jpeg,0,0.7423938512802124
tile_142_29.jpeg,0,0.6124149560928345
tile_142_44.jpeg,0,0.5177413821220398
tile_142_45.jpeg,0,0.7738391757011414
tile_142_46.jpeg,0,0.729012131690979
tile_142_50.jpeg,0,0.7571757435798645
tile_142_51.jpeg,0,0.5767092704772949
tile_142_52.jpeg,0,0.3988843858242035
tile_142_74.jpeg,0,0.3299579620361328
tile_142_75.jpeg,0,0.7571671009063721
tile_142_82.jpeg,0,0.8096128702163696
tile_142_95.jpeg,0,0.7934783101081848
tile_143_0.jpeg,0,0.6234000325202942
tile_143_1.jpeg,0,0.5142359137535095
tile_143_10.jpeg,0,0.8190792798995972
tile_143_11.jpeg,0,0.46982327103614807
tile_143_16.jpeg,0,0.7335149049758911
tile_143_42.jpeg,0,0.3743950128555298
tile_143_50.jpeg,0,0.5029414892196655
tile_143_55.jpeg,0,0.7277325391769409
tile_143_62.jpeg,0,0.43281030654907227
tile_143_63.jpeg,0,0.4100622534751892
tile_143_67.jpeg,0,0.3691791296005249
tile_143_67.jpeg,0,0.278496652841568
tile_144_11.jpeg,0,0.792957603931427
tile_144_12.jpeg,0,0.30574652552604675
tile_144_35.jpeg,0,0.6192481517791748
tile_144_42.jpeg,0,0.5500196814537048
tile_144_43.jpeg,0,0.5371766686439514
tile_144_44.jpeg,0,0.7121778130531311
tile_144_44.jpeg,0,0.6650437712669373
tile_144_49.jpeg,0,0.49543148279190063
tile_144_58.jpeg,0,0.7836703658103943
tile_144_71.jpeg,0,0.30671241879463196
tile_144_79.jpeg,0,0.5034310221672058
tile_144_82.jpeg,0,0.7602227926254272
tile_144_82.jpeg,0,0.7455177903175354
tile_145_25.jpeg,0,0.8238608241081238
tile_145_29.jpeg,0,0.7831354737281799
tile_145_29.jpeg,0,0.3852253556251526
tile_145_41.jpeg,0,0.3054850995540619
tile_145_43.jpeg,0,0.6028379201889038
tile_145_43.jpeg,0,0.5981294512748718
tile_145_43.jpeg,0,0.382752388715744
tile_145_44.jpeg,0,0.7819917798042297
tile_145_44.jpeg,0,0.6677139401435852
tile_145_45.jpeg,0,0.3990823030471802
tile_145_46.jpeg,0,0.41091880202293396
tile_145_51.jpeg,0,0.6424334645271301
tile_145_58.jpeg,0,0.5654423832893372
tile_145_62.jpeg,0,0.6298869848251343
tile_145_63.jpeg,0,0.6440562009811401
tile_145_65.jpeg,0,0.43263912200927734
tile_145_66.jpeg,0,0.6730005145072937
tile_146_25.jpeg,0,0.7030122876167297
tile_146_29.jpeg,0,0.7053766250610352
tile_146_29.jpeg,0,0.3900570273399353
tile_146_35.jpeg,0,0.8148254156112671
tile_146_37.jpeg,0,0.6953770518302917
tile_146_39.jpeg,0,0.5807980298995972
tile_146_40.jpeg,0,0.46978726983070374
tile_146_40.jpeg,0,0.3905082941055298
tile_146_43.jpeg,0,0.3526763916015625
tile_146_57.jpeg,0,0.422701358795166
tile_146_61.jpeg,0,0.33597949147224426
tile_146_64.jpeg,0,0.7241893410682678
tile_147_29.jpeg,0,0.6416062712669373
tile_147_29.jpeg,0,0.4612136781215668
tile_147_30.jpeg,0,0.5729661583900452
tile_147_30.jpeg,0,0.4569026231765747
tile_147_34.jpeg,0,0.2817589044570923
tile_147_40.jpeg,0,0.8305178880691528
tile_147_40.jpeg,0,0.7817686796188354
tile_147_48.jpeg,0,0.4536159038543701
tile_147_56.jpeg,0,0.536847710609436
tile_147_64.jpeg,0,0.40612274408340454
tile_147_90.jpeg,0,0.775337278842926
tile_147_90.jpeg,0,0.5266304612159729
tile_147_96.jpeg,0,0.516851007938385
tile_148_34.jpeg,0,0.41302576661109924
tile_148_35.jpeg,0,0.7152591347694397
tile_148_37.jpeg,0,0.45999976992607117
tile_148_51.jpeg,0,0.6760660409927368
tile_148_56.jpeg,0,0.40583178400993347
tile_148_58.jpeg,0,0.3026391863822937
tile_148_59.jpeg,0,0.7383847832679749
tile_148_63.jpeg,0,0.8156203627586365
tile_148_79.jpeg,0,0.8058835864067078
tile_148_90.jpeg,0,0.40464621782302856
tile_149_28.jpeg,0,0.6722593307495117
tile_149_31.jpeg,0,0.6494329571723938
tile_149_33.jpeg,0,0.7269386649131775
tile_149_41.jpeg,0,0.7876214385032654
tile_149_43.jpeg,0,0.47990259528160095
tile_149_44.jpeg,0,0.7873154282569885
tile_149_44.jpeg,0,0.7048362493515015
tile_149_44.jpeg,0,0.5906928777694702
tile_149_48.jpeg,0,0.4008140563964844
tile_149_6.jpeg,0,0.5540364980697632
tile_149_69.jpeg,0,0.41798704862594604
tile_149_70.jpeg,0,0.30827608704566956
tile_149_72.jpeg,0,0.40911418199539185
tile_14_14.jpeg,0,0.3611507713794708
tile_14_15.jpeg,0,0.7695253491401672
tile_14_32.jpeg,0,0.8001645803451538
tile_14_43.jpeg,0,0.7969103455543518
tile_14_64.jpeg,0,0.7311010956764221
tile_14_81.jpeg,0,0.5740614533424377
tile_150_32.jpeg,0,0.787430465221405
tile_150_34.jpeg,0,0.7679932713508606
tile_150_36.jpeg,0,0.7135021686553955
tile_150_36.jpeg,0,0.7022391557693481
tile_150_43.jpeg,0,0.332809716463089
tile_150_44.jpeg,0,0.7541422247886658
tile_150_44.jpeg,0,0.6104163527488708
tile_150_44.jpeg,0,0.44335657358169556
tile_150_45.jpeg,0,0.8239557147026062
tile_150_45.jpeg,0,0.6924610137939453
tile_150_51.jpeg,0,0.4272523522377014
tile_150_58.jpeg,0,0.6603817939758301
tile_150_64.jpeg,0,0.6486763954162598
tile_150_69.jpeg,0,0.4796411395072937
tile_150_7.jpeg,0,0.7186688780784607
tile_150_73.jpeg,0,0.6923498511314392
tile_150_8.jpeg,0,0.6085742115974426
tile_150_93.jpeg,0,0.6660864949226379
tile_151_13.jpeg,0,0.2865520715713501
tile_151_29.jpeg,0,0.7700527310371399
tile_151_29.jpeg,0,0.35656142234802246
tile_151_30.jpeg,0,0.7195233702659607
tile_151_30.jpeg,0,0.6457390189170837
tile_151_32.jpeg,0,0.7296935319900513
tile_151_36.jpeg,0,0.801095187664032
tile_151_36.jpeg,0,0.30016690492630005
tile_151_37.jpeg,0,0.7027888298034668
tile_151_42.jpeg,0,0.3547007739543915
tile_151_44.jpeg,0,0.45295700430870056
tile_151_44.jpeg,0,0.329671174287796
tile_151_45.jpeg,0,0.6975589394569397
tile_151_45.jpeg,0,0.3448695242404938
tile_151_49.jpeg,0,0.7302957773208618
tile_151_54.jpeg,0,0.7354575991630554
tile_151_57.jpeg,0,0.6357407569885254
tile_151_57.jpeg,0,0.28592705726623535
tile_151_59.jpeg,0,0.31732383370399475
tile_151_60.jpeg,0,0.8030392527580261
tile_151_60.jpeg,0,0.32846349477767944
tile_151_64.jpeg,0,0.5011392831802368
