fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,cutmix,copy_paste,close_mosaic
0.52756,0.00647,0.01069,0.9375,0.00034,2.35512,0.59987,6.4637,0.46136,1.49274,0.01548,0.73775,0.50176,0.0,0.12838,0.4471,0.0,0.0,0.0,0.13295,0.0,0.67094,0.0,0.0,0.0,9
0.52987,0.00701,0.00635,0.89852,0.0003,3.14196,0.63977,6.85028,0.67453,1.62007,0.01919,0.67659,0.46428,0.0,0.12384,0.42539,0.0,0.0,0.0,0.20279,0.0,0.92338,0.0,0.0,0.0,5
0.55764,0.00671,0.00914,0.88468,0.00046,1.81645,0.81673,4.63067,0.87583,1.348,0.01851,0.72216,0.36139,0.0,0.11642,0.32129,0.0,0.0,0.0,0.20834,0.0,0.74954,0.0,0.0,0.0,10
0.49832,0.00622,0.00655,0.9299,0.00043,2.06907,0.88221,4.62497,0.30056,1.9537,0.01215,0.74959,0.48008,0.0,0.10094,0.23102,0.0,0.0,0.0,0.28589,0.0,0.82825,0.0,0.0,0.0,9
0.51241,0.00612,0.00883,0.8881,0.00044,2.18174,0.84699,4.97545,0.47606,0.94088,0.02275,0.9,0.42977,0.0,0.09626,0.28764,0.0,0.0,0.0,0.13997,0.0,0.79925,0.0,0.0,0.0,8
0.49636,0.00705,0.01041,0.89398,0.00032,1.96598,0.78464,8.36715,0.36245,0.99621,0.01444,0.65593,0.56,0.0,0.08812,0.28927,0.0,0.0,0.0,0.28307,0.0,0.58105,0.0,0.0,0.0,9
0.57261,0.0057,0.0078,0.94683,0.00044,2.85843,0.64104,8.10411,0.49204,1.20041,0.01284,0.59693,0.4784,0.0,0.10587,0.41667,0.0,0.0,0.0,0.26034,0.0,0.97852,0.0,0.0,0.0,10
0.52159,0.00805,0.01005,0.93653,0.00039,2.73251,0.81174,6.59995,0.75851,1.09698,0.01958,0.7346,0.50937,0.0,0.08044,0.56733,0.0,0.0,0.0,0.31597,0.0,1.0,0.0,0.0,0.0,9
0.5439,0.00529,0.00992,0.95368,0.00036,1.80117,0.55413,8.83774,0.98746,1.35244,0.01657,0.70824,0.46911,0.0,0.12158,0.32134,0.0,0.0,0.0,0.19236,0.0,0.71239,0.0,0.0,0.0,10
0.56551,0.005,0.00987,0.98,0.00048,3.01835,0.78916,8.58991,0.31194,1.1985,0.01784,0.66272,0.55058,0.0,0.11157,0.37952,0.0,0.0,0.0,0.25911,0.0,0.89934,0.0,0.0,0.0,8
0.51779,0.00633,0.0089,0.98,0.00057,2.53815,0.68088,8.24901,0.28305,1.42132,0.02568,0.63383,0.66009,0.0,0.11844,0.43957,0.0,0.0,0.0,0.22611,0.0,0.99182,0.0,0.0,0.0,9
0.51472,0.00616,0.01212,0.88658,0.00062,2.35232,0.8795,5.15534,0.34266,1.24603,0.01458,0.9,0.40574,0.0,0.10522,0.24631,0.0,0.0,0.0,0.18394,0.0,0.87041,0.0,0.0,0.0,9
0.54848,0.00666,0.00955,0.98,0.0005,3.33477,0.82361,6.62316,0.22953,1.73081,0.0191,0.72494,0.54425,0.0,0.12135,0.36019,0.0,0.0,0.0,0.21845,0.0,0.82999,0.0,0.0,0.0,10
