fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,cutmix,copy_paste,close_mosaic
0.58274,0.0078,0.00744,0.8858,0.00071,2.86318,0.7317,5.62149,0.6924,1.89729,0.01391,0.74385,0.4041,0.0,0.08184,0.66201,0.0,0.0,0.0,0.41722,0.0,0.96644,0.0,0.0,0.0,10
0.57876,0.00829,0.009,0.90521,0.0005,3.72867,0.95,8.69563,0.52179,1.86611,0.01605,0.56959,0.28026,0.0,0.07675,0.49432,0.0,0.0,0.0,0.38858,0.0,0.79468,0.0,0.0,0.0,8
0.58085,0.00955,0.00369,0.87523,0.00069,3.23613,0.60089,5.72799,0.69113,1.3816,0.01399,0.56507,0.27582,0.0,0.0881,0.48806,0.0,0.0,0.0,0.40152,0.0,0.97684,0.0,0.0,0.0,8
0.60311,0.00751,0.00404,0.89865,0.00048,3.03167,0.7915,6.83047,0.66473,1.43428,0.01562,0.66076,0.36997,0.0,0.1078,0.53957,0.0,0.0,0.0,0.47389,0.0,0.9676,0.0,0.0,0.0,8
0.61719,0.00991,0.01149,0.82071,0.00043,3.21843,0.78129,5.66916,0.71085,2.14963,0.01312,0.76532,0.34689,0.0,0.11516,0.75624,0.0,0.0,0.0,0.50421,0.0,0.97517,0.0,0.0,0.0,6
0.60444,0.00892,0.00794,0.77788,0.00048,3.12572,0.8053,5.37756,0.53502,1.76906,0.01787,0.6,0.26273,0.0,0.0846,0.43305,0.0,0.0,0.0,0.3716,0.0,0.76969,0.0,0.0,0.0,8
0.59577,0.00767,0.00621,0.83347,0.00037,3.63427,0.51218,6.97778,0.44135,2.07385,0.01211,0.6132,0.25796,0.0,0.07835,0.70874,0.0,0.0,0.0,0.43763,0.0,1.0,0.0,0.0,0.0,6
0.58871,0.00829,0.00597,0.77482,0.00046,2.55549,0.75346,5.72551,0.80379,2.43151,0.0139,0.6622,0.1895,0.0,0.10146,0.37066,0.0,0.0,0.0,0.56344,0.0,0.72712,0.0,0.0,0.0,10
0.59795,0.00785,0.00633,0.98,0.00035,3.34959,0.62962,6.19382,0.55936,1.71554,0.01567,0.9,0.27194,0.0,0.09059,0.5387,0.0,0.0,0.0,0.48942,0.0,0.82986,0.0,0.0,0.0,9
0.6023,0.00652,0.00299,0.82713,0.00041,3.62981,0.83678,5.44845,0.40741,1.53312,0.0148,0.9,0.4905,0.0,0.05829,0.72367,0.0,0.0,0.0,0.44252,0.0,0.89026,0.0,0.0,0.0,7
0.58703,0.00803,0.00248,0.76136,0.00041,2.89841,0.95,9.08715,0.45044,2.24187,0.01653,0.60914,0.34589,0.0,0.06275,0.50031,0.0,0.0,0.0,0.42615,0.0,0.95983,0.0,0.0,0.0,8
0.59468,0.00967,0.00417,0.80115,0.00032,2.65769,0.87727,6.52539,0.50131,1.57193,0.01295,0.76568,0.43175,0.0,0.07986,0.41161,0.0,0.0,0.0,0.44851,0.0,0.88742,0.0,0.0,0.0,8
0.58498,0.00868,0.00779,0.87463,0.0004,5.0,0.67014,7.42534,1.50813,1.13216,0.02244,0.7578,0.29776,0.0,0.0784,0.65748,0.0,0.0,0.0,0.34713,0.0,1.0,0.0,0.0,0.0,6
0.61271,0.00656,0.01163,0.75579,0.00055,4.7135,0.83817,6.09103,1.30504,1.41983,0.0137,0.59892,0.20831,0.0,0.07565,0.58724,0.0,0.0,0.0,0.62175,0.0,0.8508,0.0,0.0,0.0,10
0.60043,0.00845,0.01061,0.86704,0.00039,3.45964,0.62906,6.86943,1.21678,2.1212,0.01553,0.62214,0.34365,0.0,0.09985,0.55234,0.0,0.0,0.0,0.53229,0.0,0.91225,0.0,0.0,0.0,5
0.59868,0.00822,0.00296,0.89512,0.00041,3.81995,0.95,6.91719,0.56602,1.59134,0.0177,0.68417,0.40207,0.0,0.07873,0.77752,0.0,0.0,0.0,0.74672,0.0,0.93937,0.0,0.0,0.0,10
0.59372,0.00902,0.0137,0.8616,0.00049,5.0,0.76929,5.24438,1.03316,2.46322,0.01382,0.70717,0.26517,0.0,0.10237,0.45742,0.0,0.0,0.0,0.29374,0.0,0.6902,0.0,0.0,0.0,8
0.60763,0.00926,0.0081,0.78237,0.00048,4.01546,0.70816,8.18842,0.87389,2.00135,0.01457,0.61176,0.38675,0.0,0.14205,0.95,0.0,0.0,0.0,0.23542,0.0,0.86336,0.0,0.0,0.0,7
0.58675,0.00951,0.01151,0.77631,0.00065,3.95107,0.8585,6.19416,0.98002,2.27628,0.01494,0.9,0.20652,0.0,0.06713,0.93447,0.0,0.0,0.0,0.26618,0.0,1.0,0.0,0.0,0.0,10
0.57961,0.00847,0.01102,0.88504,0.00049,5.0,0.90069,7.54194,1.08753,2.49919,0.01427,0.9,0.27486,0.0,0.14557,0.95,0.0,0.0,0.0,0.42973,0.0,0.76868,0.0,0.0,0.0,9
0.60175,0.00783,0.01033,0.93946,0.0005,3.00228,0.73803,7.9497,0.61639,1.98555,0.01414,0.80423,0.21975,0.0,0.18849,0.49251,0.0,0.0,0.0,0.32485,0.0,0.86897,0.0,0.0,0.0,10
0.58779,0.01039,0.01041,0.74276,0.00045,4.42965,0.74902,8.18913,0.51967,1.49341,0.01602,0.7331,0.21449,0.0,0.0671,0.94441,0.0,0.0,0.0,0.49241,0.0,0.82374,0.0,0.0,0.0,6
0.6035,0.00866,0.00573,0.94361,0.00056,3.05265,0.82129,7.91607,0.96841,2.41196,0.01531,0.76531,0.20159,0.0,0.09817,0.55304,0.0,0.0,0.0,0.63721,0.0,1.0,0.0,0.0,0.0,8
0.6145,0.00992,0.00587,0.71841,0.00045,4.11631,0.66652,5.8582,0.973,2.11898,0.0116,0.58648,0.55361,0.0,0.06923,0.85149,0.0,0.0,0.0,0.20829,0.0,1.0,0.0,0.0,0.0,10
0.57806,0.00789,0.01143,0.70893,0.0005,2.50399,0.71297,5.68919,1.18894,2.27358,0.01163,0.72585,0.33616,0.0,0.12907,0.86237,0.0,0.0,0.0,0.15922,0.0,0.98904,0.0,0.0,0.0,5
0.60355,0.00796,0.01148,0.84412,0.00055,2.90127,0.79544,9.014,0.58467,2.29089,0.01614,0.70904,0.59491,0.0,0.07228,0.72363,0.0,0.0,0.0,0.32806,0.0,0.86863,0.0,0.0,0.0,8
0.59513,0.00665,0.01065,0.80077,0.00066,4.20463,0.83442,5.35489,1.3702,1.1013,0.02477,0.57139,0.36311,0.0,0.08483,0.73179,0.0,0.0,0.0,0.47068,0.0,0.80934,0.0,0.0,0.0,7
0.59085,0.00983,0.00986,0.72937,0.00042,4.18099,0.79337,6.69297,0.76713,1.98257,0.01254,0.9,0.32423,0.0,0.07014,0.85802,0.0,0.0,0.0,0.22322,0.0,0.91698,0.0,0.0,0.0,10
0.61428,0.00818,0.00708,0.95582,0.00053,4.00469,0.67244,5.37042,0.48229,1.49206,0.01479,0.85438,0.34801,0.0,0.13248,0.44679,0.0,0.0,0.0,0.51912,0.0,0.88804,0.0,0.0,0.0,9
0.60011,0.01012,0.00723,0.98,0.00047,4.8032,0.72983,6.74936,0.78254,1.47724,0.01467,0.86049,0.40778,0.0,0.09661,0.33533,0.0,0.0,0.0,0.65259,0.0,0.9419,0.0,0.0,0.0,10
0.587,0.01098,0.01203,0.7,0.0005,3.894,0.70706,6.99148,0.79489,2.48554,0.0161,0.9,0.56415,0.0,0.16677,0.94938,0.0,0.0,0.0,0.27333,0.0,1.0,0.0,0.0,0.0,9
0.592,0.01017,0.01277,0.90869,0.0005,4.79067,0.72244,4.96765,0.42621,1.77086,0.01287,0.82986,0.17785,0.0,0.14349,0.45863,0.0,0.0,0.0,0.35629,0.0,0.74269,0.0,0.0,0.0,6
0.5908,0.00805,0.01232,0.70017,0.00047,3.04797,0.71682,6.76824,0.66894,1.905,0.01403,0.61192,0.39105,0.0,0.07824,0.84265,0.0,0.0,0.0,0.39469,0.0,0.92695,0.0,0.0,0.0,10
0.61925,0.01018,0.01016,0.7,0.00039,3.05663,0.7331,5.52326,0.62122,2.09744,0.01482,0.69364,0.52686,0.0,0.10239,0.55932,0.0,0.0,0.0,0.43254,0.0,1.0,0.0,0.0,0.0,9
0.56393,0.01011,0.00711,0.80346,0.00044,3.89572,0.68507,8.26356,0.50818,1.63416,0.0188,0.51334,0.2514,0.0,0.09812,0.95,0.0,0.0,0.0,0.17319,0.0,0.85708,0.0,0.0,0.0,10
0.58874,0.00825,0.01379,0.7,0.00038,3.13388,0.78142,5.91912,0.40254,2.18647,0.0111,0.76263,0.41104,0.0,0.06839,0.76162,0.0,0.0,0.0,0.43995,0.0,0.96928,0.0,0.0,0.0,10
0.59669,0.0068,0.01151,0.96052,0.00044,4.89461,0.74954,6.83549,1.16893,2.16884,0.01261,0.74476,0.58484,0.0,0.11948,0.42414,0.0,0.0,0.0,0.52396,0.0,0.9388,0.0,0.0,0.0,9
0.59739,0.00665,0.00566,0.73264,0.00075,2.68252,0.78881,7.21275,1.15992,1.43975,0.01243,0.61143,0.47402,0.0,0.08187,0.78163,0.0,0.0,0.0,0.41656,0.0,0.88559,0.0,0.0,0.0,6
0.58017,0.00677,0.01381,0.77112,0.00044,3.05593,0.76775,6.91662,0.79952,1.91756,0.01457,0.52867,0.40113,0.0,0.0999,0.62881,0.0,0.0,0.0,0.51171,0.0,0.97088,0.0,0.0,0.0,7
0.59482,0.00932,0.00516,0.82192,0.00049,5.0,0.76756,6.14668,1.53162,1.67736,0.00952,0.45306,0.31022,0.0,0.10276,0.95,0.0,0.0,0.0,0.58566,0.0,0.86395,0.0,0.0,0.0,9
0.60646,0.00917,0.01281,0.78814,0.0006,4.56942,0.81404,8.40277,1.25036,2.12364,0.01518,0.66972,0.17801,0.0,0.08128,0.60009,0.0,0.0,0.0,0.5554,0.0,1.0,0.0,0.0,0.0,6
0.60512,0.00723,0.00733,0.7,0.00043,3.03515,0.7799,7.06995,1.20718,2.02667,0.01199,0.82645,0.50113,0.0,0.07207,0.67984,0.0,0.0,0.0,0.59862,0.0,1.0,0.0,0.0,0.0,7
0.60146,0.00639,0.00973,0.82297,0.00041,4.09568,0.79365,6.87997,0.58224,1.34064,0.01533,0.59465,0.47295,0.0,0.06489,0.7925,0.0,0.0,0.0,0.71377,0.0,1.0,0.0,0.0,0.0,8
0.61562,0.01222,0.00664,0.71947,0.00055,3.08722,0.86637,4.94578,0.95478,1.84834,0.01084,0.75397,0.15065,0.0,0.09784,0.86202,0.0,0.0,0.0,0.43027,0.0,0.87482,0.0,0.0,0.0,8
0.58171,0.01218,0.01227,0.71476,0.00031,3.5254,0.6787,6.52029,1.4094,1.37092,0.01488,0.46855,0.55107,0.0,0.07367,0.62107,0.0,0.0,0.0,0.63857,0.0,1.0,0.0,0.0,0.0,6
0.60885,0.01155,0.00944,0.88415,0.0004,5.0,0.8155,5.8955,1.11751,2.07277,0.01084,0.56435,0.13254,0.0,0.06138,0.65518,0.0,0.0,0.0,0.36208,0.0,0.89905,0.0,0.0,0.0,5
0.6,0.00872,0.00741,0.87572,0.0004,3.8978,0.87992,6.04026,1.10409,1.86556,0.01319,0.6903,0.50886,0.0,0.11239,0.95,0.0,0.0,0.0,0.34039,0.0,0.85569,0.0,0.0,0.0,10
0.59031,0.01002,0.00669,0.79557,0.0004,3.56113,0.95,5.92016,0.32468,1.85534,0.01026,0.67654,0.28738,0.0,0.10031,0.45383,0.0,0.0,0.0,0.42951,0.0,0.68178,0.0,0.0,0.0,8
0.61682,0.00555,0.00812,0.7,0.0006,5.0,0.71629,6.13742,0.77258,1.7448,0.01505,0.852,0.60328,0.0,0.06038,0.63466,0.0,0.0,0.0,0.34325,0.0,0.89937,0.0,0.0,0.0,7
0.61112,0.0054,0.00839,0.82481,0.00047,3.06392,0.66847,5.46301,0.38548,1.7343,0.01837,0.9,0.37883,0.0,0.07343,0.89044,0.0,0.0,0.0,0.34011,0.0,0.9001,0.0,0.0,0.0,9
0.59125,0.00536,0.00813,0.89286,0.00058,4.16255,0.63384,6.35145,0.50374,1.73245,0.01334,0.63524,0.64741,0.0,0.08783,0.45788,0.0,0.0,0.0,0.25597,0.0,0.82817,0.0,0.0,0.0,7
0.6216,0.0062,0.00798,0.79057,0.00052,3.74767,0.72038,5.01947,1.25282,1.75702,0.01581,0.86485,0.20094,0.0,0.08305,0.75709,0.0,0.0,0.0,0.38881,0.0,0.91639,0.0,0.0,0.0,8
0.5959,0.01103,0.007,0.96397,0.0005,4.54566,0.78528,5.49204,0.65501,1.49767,0.01473,0.66811,0.35927,0.0,0.07067,0.57176,0.0,0.0,0.0,0.54093,0.0,0.89457,0.0,0.0,0.0,5
0.58054,0.0072,0.00755,0.79413,0.00058,3.49114,0.81322,6.61879,0.69673,2.24808,0.01458,0.55469,0.56943,0.0,0.08192,0.78968,0.0,0.0,0.0,0.3369,0.0,1.0,0.0,0.0,0.0,10
0.59554,0.00854,0.00724,0.7,0.00051,3.64669,0.86385,5.57441,0.58086,1.87148,0.01278,0.79169,0.56772,0.0,0.07275,0.75012,0.0,0.0,0.0,0.52261,0.0,0.96303,0.0,0.0,0.0,8
0.58775,0.00785,0.01069,0.81203,0.00055,3.24198,0.78225,5.31895,0.61894,1.75633,0.01735,0.9,0.81852,0.0,0.09194,0.70131,0.0,0.0,0.0,0.62575,0.0,0.85076,0.0,0.0,0.0,8
0.59467,0.00534,0.00962,0.81904,0.00055,2.7948,0.8306,5.97648,1.09255,1.93102,0.0151,0.61976,0.08406,0.0,0.10668,0.88946,0.0,0.0,0.0,0.43962,0.0,0.9848,0.0,0.0,0.0,6
0.57473,0.0155,0.01154,0.80776,0.00038,4.25238,0.94714,5.93307,0.78635,1.6871,0.01194,0.9,0.6911,0.0,0.0949,0.44456,0.0,0.0,0.0,0.78988,0.0,1.0,0.0,0.0,0.0,7
0.59139,0.00603,0.01191,0.7,0.00047,3.90679,0.63991,5.28059,0.62733,1.89602,0.01404,0.66892,0.57498,0.0,0.10642,0.86511,0.0,0.0,0.0,0.41688,0.0,1.0,0.0,0.0,0.0,9
0.59833,0.00697,0.01067,0.71238,0.00049,4.09501,0.6855,5.0401,1.36566,1.42338,0.00993,0.9,0.43163,0.0,0.10155,0.84347,0.0,0.0,0.0,0.41037,0.0,0.9673,0.0,0.0,0.0,7
0.59643,0.00566,0.00745,0.77395,0.00058,4.42113,0.58998,6.48191,1.29473,1.95734,0.01281,0.83389,0.39777,0.0,0.07499,0.65305,0.0,0.0,0.0,0.20753,0.0,0.90174,0.0,0.0,0.0,8
0.59083,0.00963,0.0103,0.78877,0.00039,2.94925,0.84481,5.00937,0.55725,1.80026,0.01386,0.83055,0.06864,0.0,0.12077,0.40366,0.0,0.0,0.0,0.29229,0.0,0.81642,0.0,0.0,0.0,8
0.59617,0.01101,0.00677,0.73641,0.0004,5.0,0.85876,6.73928,1.49834,1.51403,0.01423,0.84758,0.70864,0.0,0.09384,0.59826,0.0,0.0,0.0,0.40351,0.0,0.88428,0.0,0.0,0.0,8
